block,vial,treatment,diet,time,censor,hours_til_death
D,84,L. lactis,4%,12:42,1,24
D,84,L. lactis,4%,12:42,1,48
D,84,L. lactis,4%,12:42,1,48
D,84,L. lactis,4%,12:42,1,72
D,84,L. lactis,4%,12:42,0,120
D,84,L. lactis,4%,12:42,0,120
D,84,L. lactis,4%,12:42,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,85,PBS,8%,12:09,0,120
D,86,L. lactis,8%,12:33,1,24
D,86,L. lactis,8%,12:33,1,48
D,86,L. lactis,8%,12:33,1,48
D,86,L. lactis,8%,12:33,0,120
D,86,L. lactis,8%,12:33,0,120
D,86,L. lactis,8%,12:33,0,120
D,86,L. lactis,8%,12:33,0,120
D,86,L. lactis,8%,12:33,0,120
D,86,L. lactis,8%,12:33,0,120
D,86,L. lactis,8%,12:33,0,120
D,87,L. lactis,8%,12:28,1,24
D,87,L. lactis,8%,12:28,1,24
D,87,L. lactis,8%,12:28,1,24
D,87,L. lactis,8%,12:28,1,24
D,87,L. lactis,8%,12:28,1,48
D,87,L. lactis,8%,12:28,1,48
D,87,L. lactis,8%,12:28,1,48
D,87,L. lactis,8%,12:28,1,72
D,87,L. lactis,8%,12:28,0,120
D,87,L. lactis,8%,12:28,0,120
D,88,L. lactis,8%,12:30,1,24
D,88,L. lactis,8%,12:30,1,24
D,88,L. lactis,8%,12:30,1,48
D,88,L. lactis,8%,12:30,1,48
D,88,L. lactis,8%,12:30,1,48
D,88,L. lactis,8%,12:30,1,48
D,88,L. lactis,8%,12:30,0,120
D,88,L. lactis,8%,12:30,0,120
D,88,L. lactis,8%,12:30,0,120
D,88,L. lactis,8%,12:30,0,120
D,89,PBS,16%,11:50,1,48
D,89,PBS,16%,11:50,1,72
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,89,PBS,16%,11:50,0,120
D,90,L. lactis,16%,13:28,1,24
D,90,L. lactis,16%,13:28,1,48
D,90,L. lactis,16%,13:28,1,48
D,90,L. lactis,16%,13:28,1,48
D,90,L. lactis,16%,13:28,1,72
D,90,L. lactis,16%,13:28,1,72
D,90,L. lactis,16%,13:28,0,120
D,90,L. lactis,16%,13:28,0,120
D,90,L. lactis,16%,13:28,0,120
D,90,L. lactis,16%,13:28,0,120
D,91,L. lactis,16%,13:26,1,24
D,91,L. lactis,16%,13:26,1,24
D,91,L. lactis,16%,13:26,1,24
D,91,L. lactis,16%,13:26,1,24
D,91,L. lactis,16%,13:26,1,48
D,91,L. lactis,16%,13:26,1,48
D,91,L. lactis,16%,13:26,0,120
D,91,L. lactis,16%,13:26,0,120
D,91,L. lactis,16%,13:26,0,120
D,91,L. lactis,16%,13:26,0,120
D,92,L. lactis,16%,13:20,1,24
D,92,L. lactis,16%,13:20,1,48
D,92,L. lactis,16%,13:20,1,48
D,92,L. lactis,16%,13:20,1,72
D,92,L. lactis,16%,13:20,1,72
D,92,L. lactis,16%,13:20,0,120
D,92,L. lactis,16%,13:20,0,120
D,92,L. lactis,16%,13:20,0,120
D,92,L. lactis,16%,13:20,0,120
D,92,L. lactis,16%,13:20,0,120
D,93,PBS,24%,11:59,1,24
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,93,PBS,24%,11:59,0,120
D,94,L. lactis,24%,12:56,1,24
D,94,L. lactis,24%,12:56,1,48
D,94,L. lactis,24%,12:56,1,48
D,94,L. lactis,24%,12:56,1,48
D,94,L. lactis,24%,12:56,1,48
D,94,L. lactis,24%,12:56,1,48
D,94,L. lactis,24%,12:56,1,48
D,94,L. lactis,24%,12:56,1,72
D,94,L. lactis,24%,12:56,0,120
D,94,L. lactis,24%,12:56,0,120
D,95,L. lactis,24%,12:59,1,24
D,95,L. lactis,24%,12:59,1,24
D,95,L. lactis,24%,12:59,1,24
D,95,L. lactis,24%,12:59,1,24
D,95,L. lactis,24%,12:59,1,48
D,95,L. lactis,24%,12:59,1,72
D,95,L. lactis,24%,12:59,1,72
D,95,L. lactis,24%,12:59,1,72
D,95,L. lactis,24%,12:59,0,120
D,95,L. lactis,24%,12:59,0,120
D,96,L. lactis,24%,13:02,1,24
D,96,L. lactis,24%,13:02,1,24
D,96,L. lactis,24%,13:02,1,24
D,96,L. lactis,24%,13:02,1,24
D,96,L. lactis,24%,13:02,1,24
D,96,L. lactis,24%,13:02,1,48
D,96,L. lactis,24%,13:02,1,48
D,96,L. lactis,24%,13:02,1,48
D,96,L. lactis,24%,13:02,1,48
D,96,L. lactis,24%,13:02,0,120
