block,vial,treatment,diet,time,censor,hours_til_death
c,63,E. faecalis,8%,17:18,1,48
c,63,E. faecalis,8%,17:18,0,120
c,63,E. faecalis,8%,17:18,0,120
c,63,E. faecalis,8%,17:18,0,120
c,63,E. faecalis,8%,17:18,0,120
c,64,E. faecalis,8%,17:16,1,24
c,64,E. faecalis,8%,17:16,1,24
c,64,E. faecalis,8%,17:16,1,24
c,64,E. faecalis,8%,17:16,1,24
c,64,E. faecalis,8%,17:16,1,24
c,64,E. faecalis,8%,17:16,1,24
c,64,E. faecalis,8%,17:16,1,48
c,64,E. faecalis,8%,17:16,1,48
c,64,E. faecalis,8%,17:16,0,120
c,64,E. faecalis,8%,17:16,0,120
c,65,PBS,16%,15:04,1,24
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,65,PBS,16%,15:04,0,120
c,66,E. faecalis,16%,16:46,1,24
c,66,E. faecalis,16%,16:46,1,24
c,66,E. faecalis,16%,16:46,1,72
c,66,E. faecalis,16%,16:46,1,96
c,66,E. faecalis,16%,16:46,1,96
c,66,E. faecalis,16%,16:46,0,120
c,66,E. faecalis,16%,16:46,0,120
c,66,E. faecalis,16%,16:46,0,120
c,66,E. faecalis,16%,16:46,0,120
c,66,E. faecalis,16%,16:46,0,120
c,66,E. faecalis,16%,16:46,0,120
c,67,E. faecalis,16%,16:53,1,24
c,67,E. faecalis,16%,16:53,1,24
c,67,E. faecalis,16%,16:53,1,48
c,67,E. faecalis,16%,16:53,1,48
c,67,E. faecalis,16%,16:53,1,48
c,67,E. faecalis,16%,16:53,1,48
c,67,E. faecalis,16%,16:53,0,120
c,67,E. faecalis,16%,16:53,0,120
c,67,E. faecalis,16%,16:53,0,120
c,67,E. faecalis,16%,16:53,0,120
c,68,E. faecalis,16%,16:45,1,24
c,68,E. faecalis,16%,16:45,1,48
c,68,E. faecalis,16%,16:45,1,48
c,68,E. faecalis,16%,16:45,1,48
c,68,E. faecalis,16%,16:45,0,120
c,68,E. faecalis,16%,16:45,0,120
c,68,E. faecalis,16%,16:45,0,120
c,68,E. faecalis,16%,16:45,0,120
c,68,E. faecalis,16%,16:45,0,120
c,68,E. faecalis,16%,16:45,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,69,PBS,24%,14:59,0,120
c,70,E. faecalis,24%,16:28,1,24
c,70,E. faecalis,24%,16:28,1,24
c,70,E. faecalis,24%,16:28,1,48
c,70,E. faecalis,24%,16:28,1,48
c,70,E. faecalis,24%,16:28,0,120
c,70,E. faecalis,24%,16:28,0,120
c,70,E. faecalis,24%,16:28,0,120
c,70,E. faecalis,24%,16:28,0,120
c,70,E. faecalis,24%,16:28,0,120
c,70,E. faecalis,24%,16:28,0,120
c,71,E. faecalis,24%,16:30,1,24
c,71,E. faecalis,24%,16:30,1,24
c,71,E. faecalis,24%,16:30,1,48
c,71,E. faecalis,24%,16:30,0,120
c,71,E. faecalis,24%,16:30,0,120
c,71,E. faecalis,24%,16:30,0,120
c,71,E. faecalis,24%,16:30,0,120
c,71,E. faecalis,24%,16:30,0,120
c,71,E. faecalis,24%,16:30,0,120
c,71,E. faecalis,24%,16:30,0,120
c,72,E. faecalis,24%,16:32,1,24
c,72,E. faecalis,24%,16:32,1,24
c,72,E. faecalis,24%,16:32,1,24
c,72,E. faecalis,24%,16:32,1,48
c,72,E. faecalis,24%,16:32,1,48
c,72,E. faecalis,24%,16:32,0,120
c,72,E. faecalis,24%,16:32,0,120
c,72,E. faecalis,24%,16:32,0,120
c,72,E. faecalis,24%,16:32,0,120
c,72,E. faecalis,24%,16:32,0,120
d,73,PBS,0%,13:57,1,24
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,73,PBS,0%,13:57,0,120
d,74,E. faecalis,0%,15:00,1,24
d,74,E. faecalis,0%,15:00,1,48
d,74,E. faecalis,0%,15:00,1,48
d,74,E. faecalis,0%,15:00,0,120
d,74,E. faecalis,0%,15:00,0,120
d,74,E. faecalis,0%,15:00,0,120
d,74,E. faecalis,0%,15:00,0,120
d,74,E. faecalis,0%,15:00,0,120
d,74,E. faecalis,0%,15:00,0,120
d,74,E. faecalis,0%,15:00,0,120
d,75,E. faecalis,0%,14:53,1,24
d,75,E. faecalis,0%,14:53,1,24
d,75,E. faecalis,0%,14:53,1,48
d,75,E. faecalis,0%,14:53,1,48
d,75,E. faecalis,0%,14:53,0,120
d,75,E. faecalis,0%,14:53,0,120
d,75,E. faecalis,0%,14:53,0,120
d,75,E. faecalis,0%,14:53,0,120
d,75,E. faecalis,0%,14:53,0,120
d,75,E. faecalis,0%,14:53,0,120
d,76,E. faecalis,0%,14:57,1,24
d,76,E. faecalis,0%,14:57,1,24
d,76,E. faecalis,0%,14:57,1,48
d,76,E. faecalis,0%,14:57,1,48
d,76,E. faecalis,0%,14:57,1,48
d,76,E. faecalis,0%,14:57,1,48
d,76,E. faecalis,0%,14:57,0,120
d,76,E. faecalis,0%,14:57,0,120
d,76,E. faecalis,0%,14:57,0,120
d,76,E. faecalis,0%,14:57,0,120
d,77,PBS,2%,14:03,1,24
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,77,PBS,2%,14:03,0,120
d,78,E. faecalis,2%,15:04,1,24
d,78,E. faecalis,2%,15:04,1,24
d,78,E. faecalis,2%,15:04,1,48
d,78,E. faecalis,2%,15:04,1,48
d,78,E. faecalis,2%,15:04,0,120
d,78,E. faecalis,2%,15:04,0,120
d,78,E. faecalis,2%,15:04,0,120
d,78,E. faecalis,2%,15:04,0,120
d,78,E. faecalis,2%,15:04,0,120
d,78,E. faecalis,2%,15:04,0,120
d,79,E. faecalis,2%,15:29,1,24
d,79,E. faecalis,2%,15:29,1,24
d,79,E. faecalis,2%,15:29,1,24
d,79,E. faecalis,2%,15:29,1,48
d,79,E. faecalis,2%,15:29,1,48
d,79,E. faecalis,2%,15:29,1,48
d,79,E. faecalis,2%,15:29,1,48
d,79,E. faecalis,2%,15:29,0,120
d,79,E. faecalis,2%,15:29,0,120
d,79,E. faecalis,2%,15:29,0,120
d,80,E. faecalis,2%,15:29,1,24
d,80,E. faecalis,2%,15:29,1,24
d,80,E. faecalis,2%,15:29,1,48
d,80,E. faecalis,2%,15:29,1,48
d,80,E. faecalis,2%,15:29,1,48
d,80,E. faecalis,2%,15:29,1,48
d,80,E. faecalis,2%,15:29,1,48
d,80,E. faecalis,2%,15:29,0,120
d,80,E. faecalis,2%,15:29,0,120
d,80,E. faecalis,2%,15:29,0,120
d,81,PBS,4%,13:46,1,24
d,81,PBS,4%,13:46,1,72
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,81,PBS,4%,13:46,0,120
d,82,E. faecalis,4%,15:50,1,24
d,82,E. faecalis,4%,15:50,1,48
d,82,E. faecalis,4%,15:50,1,48
d,82,E. faecalis,4%,15:50,1,96
d,82,E. faecalis,4%,15:50,0,120
d,82,E. faecalis,4%,15:50,0,120
d,82,E. faecalis,4%,15:50,0,120
d,82,E. faecalis,4%,15:50,0,120
d,82,E. faecalis,4%,15:50,0,120
d,82,E. faecalis,4%,15:50,0,120
d,83,E. faecalis,4%,15:54,1,24
d,83,E. faecalis,4%,15:54,1,24
d,83,E. faecalis,4%,15:54,1,48
d,83,E. faecalis,4%,15:54,1,48
d,83,E. faecalis,4%,15:54,0,120
d,83,E. faecalis,4%,15:54,0,120
d,83,E. faecalis,4%,15:54,0,120
d,83,E. faecalis,4%,15:54,0,120
d,83,E. faecalis,4%,15:54,0,120
d,83,E. faecalis,4%,15:54,0,120
d,84,E. faecalis,4%,15:57,1,24
d,84,E. faecalis,4%,15:57,1,24
d,84,E. faecalis,4%,15:57,1,24
d,84,E. faecalis,4%,15:57,1,24
d,84,E. faecalis,4%,15:57,1,48
d,84,E. faecalis,4%,15:57,1,48
d,84,E. faecalis,4%,15:57,0,120
d,84,E. faecalis,4%,15:57,0,120
d,84,E. faecalis,4%,15:57,0,120
d,84,E. faecalis,4%,15:57,0,120
d,85,PBS,8%,14:10,1,24
d,85,PBS,8%,14:10,1,24
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,85,PBS,8%,14:10,0,120
d,86,E. faecalis,8%,14:48,1,24
d,86,E. faecalis,8%,14:48,1,24
d,86,E. faecalis,8%,14:48,1,24
d,86,E. faecalis,8%,14:48,1,24
d,86,E. faecalis,8%,14:48,1,48
d,86,E. faecalis,8%,14:48,1,48
d,86,E. faecalis,8%,14:48,1,48
d,86,E. faecalis,8%,14:48,0,120
d,86,E. faecalis,8%,14:48,0,120
d,86,E. faecalis,8%,14:48,0,120
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,24
d,87,E. faecalis,8%,14:30,1,96
d,87,E. faecalis,8%,14:30,0,120
d,87,E. faecalis,8%,14:30,0,120
d,88,E. faecalis,8%,14:45,1,24
d,88,E. faecalis,8%,14:45,1,24
d,88,E. faecalis,8%,14:45,1,24
d,88,E. faecalis,8%,14:45,1,24
d,88,E. faecalis,8%,14:45,0,120
d,88,E. faecalis,8%,14:45,0,120
d,88,E. faecalis,8%,14:45,0,120
d,88,E. faecalis,8%,14:45,0,120
d,88,E. faecalis,8%,14:45,0,120
d,88,E. faecalis,8%,14:45,0,120
d,89,PBS,16%,13:51,1,24
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,89,PBS,16%,13:51,0,120
d,90,E. faecalis,16%,15:51,1,24
d,90,E. faecalis,16%,15:51,1,24
d,90,E. faecalis,16%,15:51,1,24
d,90,E. faecalis,16%,15:51,1,24
d,90,E. faecalis,16%,15:51,1,48
d,90,E. faecalis,16%,15:51,1,72
d,90,E. faecalis,16%,15:51,1,72
d,90,E. faecalis,16%,15:51,0,120
d,90,E. faecalis,16%,15:51,0,120
d,90,E. faecalis,16%,15:51,0,120
d,91,E. faecalis,16%,16:10,1,24
d,91,E. faecalis,16%,16:10,1,24
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,91,E. faecalis,16%,16:10,0,120
d,92,E. faecalis,16%,16:00,1,24
d,92,E. faecalis,16%,16:00,1,24
d,92,E. faecalis,16%,16:00,1,24
d,92,E. faecalis,16%,16:00,1,24
d,92,E. faecalis,16%,16:00,1,48
d,92,E. faecalis,16%,16:00,1,48
d,92,E. faecalis,16%,16:00,1,48
d,92,E. faecalis,16%,16:00,0,120
d,92,E. faecalis,16%,16:00,0,120
d,92,E. faecalis,16%,16:00,0,120
d,93,PBS,24%,13:39,1,96
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,93,PBS,24%,13:39,0,120
d,94,E. faecalis,24%,15:40,1,24
d,94,E. faecalis,24%,15:40,1,24
d,94,E. faecalis,24%,15:40,1,48
d,94,E. faecalis,24%,15:40,1,48
d,94,E. faecalis,24%,15:40,1,48
d,94,E. faecalis,24%,15:40,1,48
d,94,E. faecalis,24%,15:40,0,120
d,94,E. faecalis,24%,15:40,0,120
d,94,E. faecalis,24%,15:40,0,120
d,94,E. faecalis,24%,15:40,0,120
d,95,E. faecalis,24%,15:38,1,24
d,95,E. faecalis,24%,15:38,1,24
d,95,E. faecalis,24%,15:38,1,24
d,95,E. faecalis,24%,15:38,1,24
d,95,E. faecalis,24%,15:38,1,24
d,95,E. faecalis,24%,15:38,1,48
d,95,E. faecalis,24%,15:38,1,48
d,95,E. faecalis,24%,15:38,1,72
d,95,E. faecalis,24%,15:38,0,120
d,95,E. faecalis,24%,15:38,0,120
d,96,E. faecalis,24%,15:45,1,24
d,96,E. faecalis,24%,15:45,1,24
d,96,E. faecalis,24%,15:45,1,24
d,96,E. faecalis,24%,15:45,1,24
d,96,E. faecalis,24%,15:45,1,48
d,96,E. faecalis,24%,15:45,1,48
d,96,E. faecalis,24%,15:45,1,48
d,96,E. faecalis,24%,15:45,1,72
d,96,E. faecalis,24%,15:45,0,120
d,96,E. faecalis,24%,15:45,0,120
